Sample File,C:\Users\Marduk\Documents\SMPS_data\r20161122_SMPS.6.7.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
1045,11/24/16,10:51:10,,2159.03,2555.2,1925.31,2465.1,2330.4,2477.42,2992.46,3237.77,3651.84,4203.89,3821.88,4572.82,3777.93,4774.97,4756.83,4433.78,5176.78,4798.66,5520.14,5608.59,5735.65,6394.06,5822.48,5501.55,5486.09,5017.5,6292.8,5685.99,5594.08,4932.26,5021.78,5195.36,4619.67,4378.93,3879.26,4443.92,4202.99,3830.33,3656.03,3776.96,3346.83,3407.87,2939.39,3254.34,3222.83,3041.67,2910.53,2620.46,2565.05,2630.45,2143.92,1879.56,2228.27,2016.25,1799.84,1773.2,1928.25,1960.89,1749.57,1302.97,1516.3,1354.64,1132.24,1090.76,1060.49,957.044,991.535,672.304,874.592,626.299,659.19,620.669,553.315,478.975,210.499,348.08,214.156,395.378,185.748,52.115,127.631,59.909,163.36,36.7397,132.612,0,29.4849,29.8987,0,0,62.895,32.1635,30.6716,35.1858,0,0,35.0913,0,0,0,37.2502,37.9179,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,57.5647,77.6819,62.702,46.1384,1.86237,3723.06,
1046,11/24/16,10:53:40,,1663.04,1695.01,1832.84,1245.92,1959.13,2132.4,2645.01,2478.52,3406.52,2534.94,3252.45,4342.99,3646.57,4315.76,5249.15,4295.59,4792.19,4892.6,5064.92,5168.08,5950.74,6105.71,6261.12,5049.53,6431.94,5832.21,5191.03,5381.85,5617.17,5818.63,4942.47,4677.3,4892.57,4530.24,4620.87,4537.34,4021.78,4480.98,4227.35,4334.45,3821.03,3928.74,4041.01,3126.84,3430.04,3118.89,2894.05,2700.9,2389.88,2310.33,2032.07,2132.07,2202.5,2085.92,2088.12,1574.93,2017.62,1651.46,1328.71,1211.07,1616.47,1266.64,1462.2,1435.52,1178.77,1150.91,893.048,762.242,1066.7,709.555,704.663,620.669,492.621,359.524,371.323,207.296,256.006,288.615,200.657,173.97,53.0886,82.6322,113.18,106.001,56.6129,28.8835,117.94,29.8987,0,92.9676,31.4475,32.1635,32.6581,0,0,0,70.1826,35.6823,0,0,74.5004,0,38.2592,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,60.2471,80.5507,65.2702,51.397,1.84797,3685.29,
1047,11/24/16,10:56:09,,531.002,377.714,602.763,714.091,629.821,754.669,706.453,912.613,858.004,1125.12,653.91,1046.84,928.481,1257.07,1195.53,1673.93,2155.61,2422.49,3136.38,3083.1,2683.78,3478.87,3351.66,3575.55,3046.07,2904.59,2520.74,2309.78,2623.34,2329.12,1693.35,2070.99,1689.88,1782.07,1792.42,1633.85,1049.42,1110.11,1197.05,1199.26,1633.26,1366.57,1239.53,1252.45,1087.34,1054.63,1027.38,1055.55,1422.03,1120.48,996.262,886.415,815.449,555.663,706.404,590.245,649.027,527.835,595.992,443.588,772.892,489.767,448.029,582.021,506.88,380.175,350.806,553.238,318.814,201.428,287.936,122.621,130.758,104.501,144.05,48.8393,99.3824,125.682,25.5886,52.115,106.177,55.7546,80.1517,27.9361,28.3065,28.8835,0,0,0,0,0,0,0,0,0,0,35.0913,0,0,0,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,56.8342,78.298,64.4955,49.5807,1.79482,1468.42,
1048,11/24/16,10:58:39,,233.812,234.678,248.093,344.734,328.368,664.606,836.078,1121.55,1245.47,1564.16,1305.85,1886.82,2147.04,2281.43,1911.34,1898.23,1910.13,1603.27,1469.19,1612.11,1312.85,1269.99,1600.73,1542.94,1118.7,1343.34,1338.37,1195.1,949.571,1251.53,1027.2,1101.05,1306.8,1173.29,971.209,1281.23,1102.71,1118.8,944.595,1072.95,931.666,1190.94,1151.95,1005.26,740.652,803.905,719.32,634.465,706.038,670.996,851.83,789.201,783.579,691.407,695.931,439.765,521.34,756.543,593.574,671.154,441.826,625.737,614.758,556.712,511.262,378.758,516.876,259.233,519.617,467.598,246.178,270.345,239.041,189.948,240.083,33.9978,164.174,125.682,76.7657,0,106.177,26.8777,142.615,114.805,19.3862,0,29.4849,29.8987,61.0886,0,31.4475,0,0,33.1684,4.37103,30.0776,0,0,0,0,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.5609,86.6297,66.7378,34.5989,1.9797,1115.11,
1049,11/24/16,11:01:08,,362.354,237.738,500.632,278.034,208.635,568.355,670.265,940.418,1046.36,1653.16,2132.86,3444.12,3637.21,4177.92,4507.84,5066.23,6295.69,6712.73,6737.37,6220.58,5847.87,5789.77,6004.08,4887.02,5255.27,4882.1,4168.29,3860.77,3520.1,2736.04,2850.01,2491.26,2123.89,1696.88,1540.62,1297.52,1501.5,1250.15,1242.13,1223.78,914.337,1158.34,1008.74,849.139,879.908,708.191,946.444,914.953,605.946,576.388,859.24,617.844,692.064,563.049,498.086,593.791,356.421,618.95,538.177,578.51,431.935,570.892,372.671,361.385,412.243,205.028,299.417,243.075,300.041,225.477,162.92,183.832,130.758,246.962,48.0166,0,74.5368,0,51.1771,0,53.0886,26.8777,0,0,0,57.7671,0,0,0,0,62.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,47.6277,62.1755,53.6372,41.4178,1.62626,2165.11,
1050,11/24/16,11:03:38,,233.812,181.093,306.815,549.469,576.346,636.643,900.472,1501.2,1787.55,2479.43,3587.55,3424.21,4122.1,4660.27,5079.32,6489.24,5595.22,6114.08,6885.29,7098.29,7591.68,7308.82,7280.44,7542.75,6491.12,8011.95,7597.33,6946.99,7389.82,6487.86,5899.66,5605.82,5083.32,5062.51,4707.9,4097.33,3754.83,3196.09,2928.2,2601.11,2760.61,3171.52,2590.89,2496.27,2320.63,2370.23,2254.53,2221.69,2013.92,1925.62,1448.79,1785.9,1474.26,1260.36,1375.98,863.247,1053.52,1010.45,943.669,1049.72,577.748,777.182,586.878,745.398,885.977,764.599,619.066,664.401,477.804,667.725,519.067,352.411,168.097,297.821,271.973,276.508,213.865,150.819,29.7288,73.9564,26.5443,53.7553,0,64.6758,75.9991,57.7671,0,59.7975,30.5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,55.6691,71.6116,61.2199,53.2798,1.67837,3494.94,
1051,11/24/16,11:06:07,,502.642,418.831,306.815,126.801,410.46,319.148,489.04,501.598,736.956,850.84,713.682,895.701,624.374,1153.2,1041.99,1559.04,1678.88,2324.31,2683.05,3404.95,4055.7,4659.96,4456.41,5469,4539.69,4696.11,4458.59,4531.8,4219.29,4025.19,3489.62,3192.45,2910.6,2781.98,2321.09,2022.41,2070.84,1801.78,1314.12,1339.63,1452.86,1135.54,1034.38,823.618,1077.36,946.338,1168.34,901.686,944.196,1133.46,991.189,933.526,948.282,957.977,804.225,842.346,899.388,869.418,784.284,772.316,659.653,715.469,711.486,883.5,929.615,595.419,624.789,770.146,454.266,426.906,469.771,350.597,243.931,170.309,231.191,170.938,31.1297,87.6771,108.982,130.288,106.177,26.8777,27.3965,36.7397,75.9991,28.8835,68.0608,50.5789,0,0,31.4475,64.327,0,0,67.9337,0,0,0,0,0,0,0,0,38.9643,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.9843,82.2787,68.0183,49.5807,1.76251,1842.32,
1052,11/24/16,11:08:37,,652.888,554.651,581.449,653.99,710.211,729.584,530.46,1043.11,887.972,1014.84,792.448,686.692,926.719,962.149,975.185,859.929,979.306,1270.81,1122.59,1058.22,1271.22,1616.13,1213.57,1142.41,1321.73,1458.09,1820.25,1857.78,2393.95,2195.05,2506.09,2087.56,2252.62,2187.76,1973.91,1612.49,1644.52,1736.03,1628.32,1226.39,1316.31,1259.27,1103.69,1224.34,920.789,873.938,1033.32,801.029,858.593,976.718,860.596,842.451,1145.78,785.834,898.677,604.41,607.674,639.734,778.545,720.99,881.806,936.347,827.812,861.031,741.593,962.379,554.732,413.422,335.65,494.048,386.467,469.393,255.47,241.54,255.199,146.518,6.28414,231.985,90.0218,79.0589,78.73,26.8777,27.3965,36.7397,19.3862,28.8835,9.09094,50.5789,0,0,0,0,0,51.5534,15.1392,34.5198,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,69.6203,93.5826,74.7713,63.7804,1.9238,1249.08,
1053,11/24/16,11:11:07,,187.05,362.186,369.139,447.102,205.23,438.829,450.236,678.334,491.803,592.481,896.945,583.816,658.71,815.589,929.085,899.914,1058.61,1002.16,1233.29,1071.22,981.737,1328.81,1201.49,1399.59,1623.93,1370.75,902.234,1162.25,1318.01,1270.51,1090.67,1521.1,1182.85,1095.45,1049.92,1146.22,1206.65,902.035,1254.18,1291.61,1296,1138.27,1103.14,1365.72,1491.57,1249.87,1608.09,1391.37,1660.36,1689.6,1644.01,1732.37,1834.45,1425.08,1709.64,1584.13,1481.94,1713.15,1328.76,1830.11,1149.49,1147.73,1262.8,1008.96,896.033,789.281,642.16,671.127,402.104,378.441,299.281,400.456,428.326,326.987,208.841,161.83,131.778,100.546,76.7657,156.345,26.5443,0,27.3965,0,0,0,29.4849,29.8987,0,0,0,0,0,33.1684,0,34.5198,0,0,0,36.6058,37.2502,0,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,94.4917,110.476,89.5685,140.746,1.93443,1232.55,
1054,11/24/16,11:13:36,,472.494,343.812,408.946,235.768,371.116,570.01,685.675,743.58,555.973,853.511,799.535,870.465,1111.03,876.419,795.696,951.986,787.844,1198.52,1104.98,972.589,1381.8,771.049,1211.43,1425.52,1473.72,1152.83,1098.78,1123.79,1193.7,1088.2,956.11,1311.18,1192.19,963.467,843.442,1075.79,1148.42,950.678,861.644,1075.03,943.236,897.447,1060.25,971.158,1003.46,896.666,819.091,696.05,897.671,478.905,629.949,710.874,777.002,581.277,531.108,419.931,509.606,547.842,582.617,661.101,478.453,374.061,592.235,523.455,531.146,374.042,530.274,483.919,347.721,301.694,318.317,293.051,370.077,383.268,225.615,94.3055,149.074,100.546,132.083,126.071,53.0886,107.511,54.793,27.9361,56.6129,0,29.4849,0,30.5443,30.9892,0,9.06599,23.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,68.3424,95.0208,74.0921,51.397,1.98543,918.388,
1055,11/24/16,11:16:06,,3665.16,3967.19,3582.83,3266.26,3488.36,3867.08,4832.21,4756.63,4429.74,4980.62,4629.02,6356.91,6401.2,5729.21,6469.53,6455.81,6520.38,7362.71,6275.07,6932.74,7158.58,6635.73,7096.8,7781.09,7914.49,7362.45,6096.4,7332.7,6684.39,6406.15,5849.47,6547.15,5905.68,5409.37,5539.34,4704.55,4697.7,4908.26,3789.92,3802.04,3544.38,3661.29,2953.63,3126.79,3313.19,3022.16,2917.36,2847.08,3002.11,2992.55,2557.3,2497.14,2251.05,1681.45,1589.15,1896.8,1499.26,1613.61,1503.12,1269.46,1666.41,1396.63,1123.94,1177.64,1007.46,837.547,821.947,924.686,777.293,723.229,537.981,718.262,538.174,417.271,477.907,491.225,189.02,226.228,132.083,152.129,101.087,114.664,167.973,106.001,28.3065,28.8835,38.5759,140.275,61.0886,0,31.4475,73.393,56.1107,66.3367,0,34.5198,0,71.3646,0,0,0,0,38.2592,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,53.6084,72.5239,58.4847,51.397,1.84599,4544.76,
1056,11/24/16,11:18:35,,3214.15,3805.79,3528.92,3365.72,3843.48,4307.99,4397.52,4919.6,4635.36,6340.42,5693.66,6169.87,5191.13,5936.14,6348.72,5674.17,5954.27,6183.87,4824.01,5535.06,5917.76,5970.81,5616.36,6106.32,6241.63,6469.97,6710.83,6258.46,6244.68,5606.46,4994.75,5337.48,4546.2,4545.4,3462.71,3124.75,3166.86,3053.81,2171.69,2155.27,1719.65,1474.64,1828.25,1661.36,1388.43,1353.36,1228.75,1576.72,1149.13,1035.57,892.36,828.299,1150.49,1035.4,777.145,628.851,641.413,646.889,631.456,569.467,564.684,564.024,510.35,670.811,375.454,271.844,317.175,290.467,354.424,287.249,272.783,296.914,169.254,222.486,87.141,65.8382,82.087,50.2729,25.5886,26.0575,53.0886,53.7553,33.0286,22.1931,84.9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5859,7.8017,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,47.2995,58.7584,49.8212,55.2316,1.70111,3524.67,
1057,11/24/16,11:21:05,,864.996,1665.05,1296.01,1548.38,1543.56,1698.53,1837.55,1780.92,1777.36,1399.26,1881.86,1211.81,1456.45,1579.5,1338.36,1640.29,2027.24,2242.89,1971.98,2906.33,2598.37,2909.56,3493.71,3736.37,3982.96,4059.81,3659.87,3708.94,3709.7,3206.85,3949.78,4006.21,4041.82,4240.32,4007.99,4448.81,4352.63,4241.97,4522.01,4543.93,4237.59,3810.28,3930.58,3944.93,3531.61,3466.28,3285.87,2899.52,2734.92,2453.83,2492.57,2447.11,2064.9,1852.08,1622.89,1353.28,1408.99,1128.53,837.227,1264.29,912.867,1026.66,1055.11,761.101,679.913,897.611,686.716,620.547,672.739,340.188,556.956,597.69,529.96,282.871,168.706,282.242,131.778,150.819,208.849,100.014,101.087,58.9094,54.793,0,84.9194,57.7671,29.4849,29.8987,30.5443,56.8543,5.19982,32.1635,65.3161,0,67.9337,0,0,0,35.9836,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,73.4377,87.634,72.9636,88.1683,1.81246,2706.74,
1058,11/24/16,11:23:34,,215.41,362.186,281.478,594.078,760.281,438.829,504.451,647.762,649.33,559.881,934.355,1037.51,763.224,910.808,1147.88,1017.77,1507.75,1210.23,1765.96,1805.84,2042.31,2414.58,2673.93,3029.61,3099.42,2288.22,2741.91,2488.3,2572.6,2113.65,2513.16,2582.88,2300.45,2339.52,2107.24,2450.45,2623.7,2007.67,2302.89,2294.12,2198.24,2226.47,2128.13,2274.94,2539.22,1843.59,2169.97,2410.54,1849.73,2159.78,1775.4,1612.08,1068.48,1309.05,972.622,751.351,878.901,1121.86,1019.78,922.388,963.796,884.125,1096.63,1158.94,1054.82,986.595,676.111,747.743,624.507,635.006,465.903,467.579,387.385,368.319,335.106,283.928,231.161,244.853,134.571,208.46,101.087,58.9094,0,120.548,189.225,28.8835,58.9699,35.8794,24.4346,56.8543,5.19982,0,0,33.1684,0,0,35.0913,35.6823,0,0,0,0,0,0,39.3252,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,76.8555,99.0741,80.7134,51.397,1.85715,1752.38,
1059,11/24/16,11:26:04,,3019.15,2794.03,2907.66,3599.33,3872.1,3936.59,4115.58,4445.51,4634.5,4871.51,5196.06,5299.55,5418.08,5715.48,5887.27,6275.34,6835.07,6836.45,6057.38,6403.52,6636.76,6046.65,6665.96,6522.69,6533.65,7461.09,7157.34,6536.69,6581.39,6152.18,6382.8,6304.32,6132.62,6312.03,6042.99,6096.28,5625.4,5639.38,5468.53,4889.98,4866.84,4522.11,4732.99,3947.47,3877.32,3620.62,3560.93,3380.16,3512.18,2991.62,2917.74,3232.72,2617.77,2361.45,2001.82,2229.27,1747.59,1909,2135.39,1747.52,1817.88,1802.38,1476.43,1358.25,1236.69,1179.36,1296.61,863.972,941.047,1014.34,909.055,647.746,672.257,369.784,625.273,407.172,333.366,156.729,262.514,195.875,214.995,117.819,191.776,120.548,104.306,86.6506,68.0608,20.6802,0,82.7195,10.3996,0,0,66.3367,33.9668,34.5198,35.0913,35.6823,0,0,0,37.9179,0,0,0,0,40.4531,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,58.4217,77.588,62.5034,53.2798,1.86834,4751.41,
1060,11/24/16,11:28:34,,430.821,502.162,302.791,358.311,392.569,477.068,613.434,563.543,519.494,559.881,968.771,667.89,1165.24,1255.6,1240.36,1376.01,1242.96,1734.45,1667.53,1172.27,1518.71,1508.14,1345.78,1566,1409.24,1503.36,1364.8,1638.35,1370.59,1536.86,1294.58,1472.16,1295.85,1656.53,1869.28,1376.09,1751.54,1411.78,1299.8,1385.6,1266.44,1302,1046.42,1388.53,1306.85,997.452,957.57,1276.01,786.289,1050.11,1165.45,636.459,721.222,644.843,620.384,585.654,619.464,400.628,698.852,482.707,576.508,426.894,414.207,298.479,447.741,596.836,472.185,304.139,343.792,230.848,340.993,187.695,270.888,122.089,102.257,114.677,69.8097,87.8304,51.1771,0,0,0,87.8216,22.1931,56.6129,0,29.4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,68.1989,86.3674,70.8787,73.6525,1.84363,1099.92,
1061,11/24/16,11:31:03,,2808.61,2590.41,1989.25,2171.34,1436.25,1893.03,1418.14,1489.93,1842.39,1027.96,1312.21,2158.89,2347.33,2745.36,3446.19,3693.81,4660.86,4746.53,5924.15,5073.42,5549.52,6293.21,6422.58,6324.48,6983.1,7289.37,7400.78,7098.71,6596.18,7160.54,6943.11,6141.88,7189.94,6520.99,6472.59,5866.79,6050.88,5444.79,5829.72,5257.39,5112.22,4487.3,4598.56,3717.67,3887.76,4019.78,3535.07,3309.46,3368.82,3442.48,3096.23,2740.59,2463.89,2101.37,1958.81,2609.56,2400.16,1942.36,2120.12,1539.27,1612.15,1181.85,1465.79,1411.14,1288.35,1435,1110.83,1324.44,1207.75,789.474,515.244,586.065,485.695,346.041,256.857,315.769,329.277,169.597,136.223,135.327,113.908,85.7871,27.3965,27.9361,0,0,29.4849,0,61.0886,0,0,64.327,32.6581,18.385,15.1392,0,0,0,35.9836,0,0,0,76.5184,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,65.9327,83.1326,69.4478,55.2316,1.78579,4105.56,
1062,11/24/16,11:33:32,,2601.59,2403.85,2305.32,2460.85,2310.81,2172.29,2349.99,1366.6,1476.74,1801.38,1628.52,1641.23,1885.39,852.909,1398.1,1672.44,1238.7,1571.54,2057.04,2365.44,2612.18,3066.73,3675.98,3183.21,4236.15,4231.8,3951.48,3867.31,3185.48,3297.47,3352.48,2559.77,2615.7,2308.08,2535.89,2045.12,1978,2102.07,1494.03,1392.46,1521.66,1538.61,1555.35,1138.62,860.934,1130.66,1340.01,1258.46,1111.97,863.202,1080.17,999.016,913.275,1022.46,938.598,585.649,662.792,625.414,591.331,785.267,619.308,577.454,477.079,483.017,585.276,351.875,431.854,326.066,410.247,391.218,341.054,339.009,159.883,169.576,102.257,73.259,49.6912,75.4093,51.1771,65.587,82.2734,10.3081,27.3965,64.6758,75.9991,86.6506,29.4849,0,30.5443,56.8543,68.0948,0,30.6716,2.01747,0,0,0,0,0,0,0,0,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,55.5954,73.1504,58.7746,51.397,1.86711,1913.45,
1063,11/24/16,11:36:02,,1033.64,854.286,1642.63,1619.96,2712.24,2820.79,3044.34,3194.83,3307.28,3475.81,3937.93,3800.12,3935.84,4719.63,4707.53,4868.2,3792.69,4049.61,3866.43,4010.56,4368.37,4515.66,4657.99,4938.46,4808.97,5346.32,5363.63,5311.2,4960.21,5818.96,5053.31,5875.92,5167.35,5738.83,5465.26,4359.6,5027.64,4752.67,4305.36,4071.95,4257.89,4204.52,3779.27,3967.29,3614.29,3798.11,3150.55,2783.4,3275.27,2663.29,2301.74,2406.97,2093.6,1908.26,1481.62,1238.92,1433.35,1536.82,1122.43,1029.43,816.932,702.039,807.061,660.597,661.205,547.153,515.377,615.831,455.101,348.654,295.339,325.805,81.6036,103.768,183.174,195.357,149.074,94.0348,160.159,104.23,53.0886,54.7549,81.1706,0,0,57.7671,29.4849,0,0,0,0,9.06599,23.4527,0,0,0,0,22.1659,13.6306,0,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,61.6237,74.7552,62.957,66.1169,1.76399,3524.3,
1064,11/24/16,11:38:31,,2102.53,2559.14,3104.72,2792.19,3252.65,3732.16,4278.22,4057.9,4801.05,4926,5206.29,5603.15,5528.87,5705.6,6125.29,7084.01,5584.87,5748.61,6495.07,6927.69,5435.65,5974.87,6070.95,6200.94,5618.97,4942.95,5341.5,4736.92,4749.68,4075.21,3987.15,3773.69,3031.21,3364.81,2530.34,2363.44,2208.93,2570.58,1758.07,1805.93,1503.53,1674.55,1263.93,1159.18,1169.6,1256.63,1326.5,1119.99,830.547,866.225,947.391,976.13,959.305,1038.8,1065.15,755.963,987.619,493.508,643.752,592.694,418.263,599.184,731.669,526.296,422.185,598.252,800.032,413.072,306.244,323.708,234.832,319.893,360.706,179.103,174.282,139.097,113.217,94.1881,51.1771,0,0,0,54.793,27.9361,28.3065,57.7671,0,0,0,0,31.4475,0,0,33.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,45.5627,60.0785,50.0661,37.1803,1.73223,3184.81,
1065,11/24/16,11:41:01,,748.2,687.411,693.244,918.826,1043.69,1323.02,1276.27,1944.71,1577.47,1512.07,1403.75,1255.85,1530.78,1359.85,1437.91,1570.05,1143.32,1540.67,1144.86,1603.08,1144.83,1531.82,1458.37,1333.83,1391.08,1723.54,1467.38,1185.98,1636.03,1440.1,1074.88,1453.42,1462.81,1585.5,1284.16,1060.08,1048.96,1158.3,1037.49,1248.39,790.496,1525.94,1060.96,1036.71,1187.71,797.569,903.459,1088.43,1012.98,850.487,684.98,529.32,965.476,960.756,675.029,653.27,716.962,473.501,697.513,590.014,653.121,865.449,448.631,372.907,642.023,541.64,390.093,427.095,224.893,404.525,356.086,287.337,154.113,130.884,215.065,120.412,80.8209,94.1881,51.1771,0,53.0886,53.7553,82.1895,27.9361,0,39.4191,77.6999,0,61.0886,0,31.4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,60.0183,83.4596,65.0311,27.8813,1.97877,1195.79,
1066,11/24/16,11:43:30,,187.05,316.913,230.803,262.543,514.005,651.451,585.229,685.501,608.616,737.893,523.332,1105.68,894.145,1025.83,1243.51,1012.91,1126.55,1024.33,1017.42,1385.8,1319.42,1187.3,1389.31,1205.99,1306.72,1497.07,1393.49,1369.05,1297,1730.08,1239.83,1617.41,1079.06,1230.05,1182.32,1009.86,1434.45,1229.54,1036.51,1173.12,1358.01,1191.53,1152.73,1059.3,1016.07,1097.13,1037.6,1183.57,1231.47,823.636,722.218,1025.92,707.875,790.13,641.286,760.57,672.494,642.189,480.574,626.153,452.684,440.019,524.591,480.592,539.286,286.31,179.468,259.584,294.725,227.145,325.84,293.051,113.173,137.039,138.474,233.403,32.3958,50.2729,25.5886,0,26.5443,53.7553,54.793,27.9361,56.6129,57.7671,29.4849,5.98063,24.4346,30.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,68.8195,89.5066,72.8427,61.5265,1.86991,1010.77,
1067,11/24/16,11:46:00,,187.05,407.459,306.815,327.089,257.002,319.148,512.433,436.352,442.848,669.262,760.152,1068.9,1046.51,955.282,1102,1214.99,1282.61,946.198,1181.48,973.255,1226.94,1096,1529.78,1412.93,1744.64,1332.26,1494.14,1394.03,1423.27,1244.75,1260.52,1144.05,1270.78,1254.52,1098.98,1139.03,1284.78,1460.97,1113.08,1167.93,1245.61,1083.65,1204.48,979.739,1076.55,866.499,959.297,1025.49,719.337,1027.1,886.331,915.911,732.513,760.22,761.656,743.204,594.478,781.25,502.663,724.898,708.018,443.495,556.073,482.858,360.579,471.206,403.559,238.008,252.36,376.773,181.835,222.3,175.023,32.5377,63.1327,139.097,57.2414,100.546,110.635,135.327,92.4537,26.8777,0,27.9361,56.6129,28.8835,9.09094,20.6802,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9179,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,69.7846,91.5654,73.9966,51.397,1.88099,998.935,
1068,11/24/16,11:48:30,,156.902,60.8009,171.299,126.801,328.368,518.616,473.629,575.647,566.172,383.525,691.32,1039.58,578.909,806.561,1217.56,1296.45,912.647,1005.09,928.916,1245.57,1636.02,1130.79,1191.7,1046.59,1387.84,1607.45,1424.34,1424.98,1530.69,1469.97,1349.04,1708.52,1309.89,1347.01,1089.71,1380.88,1560.54,1003.08,1357.05,1030.7,1081,1083.98,1323.07,891.485,894.93,1312.05,592.199,577.802,614.238,768.071,1075.52,723.071,739.284,739.855,648.67,767.639,657.78,581.182,529.674,525.956,457.977,454.607,358.43,521.955,497.564,391.176,418.456,290.116,435.776,169.076,185.657,201.135,239.318,71.2305,144.05,48.8393,74.5368,25.1364,102.354,52.115,53.0886,54.7549,26.3776,0,28.3065,0,29.4849,0,0,56.8543,5.19982,32.1635,32.6581,0,33.9668,0,0,0,1.65957,34.9176,0,0,38.2592,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,69.0049,91.4281,74.1579,66.1169,1.8575,965.09,
